Fecha,Producto,Categoría,Región,Canal,Cantidad,PrecioUnitario,CostoUnitario,Ventas,Costo,Margen,MargenPct,AñoMes,TicketPromedio
2024-10-15,Café Gourmet,Alimentos,Oeste,Retail,2,10.92,8.11,21.84,16.22,5.62,0.2573,2024-10,10.92
2024-07-09,Bolso Classic,Moda,Sur,Online,4,131.98,62.12,527.92,248.48,279.44,0.5293,2024-07,131.98
2024-07-25,Colchoneta Yoga,Deportes,Norte,Online,3,814.76,645.19,2444.28,1935.57,508.71,0.2081,2024-07,814.76
2025-05-21,Jeans Fit,Moda,Norte,Distribuidor,5,322.97,254.17,1614.85,1270.85,344.0,0.213,2025-05,322.97
2024-03-03,Laptop Pro,Electrónica,Sur,Distribuidor,1,926.94,439.29,926.94,439.29,487.65,0.5261,2024-03,926.94
2025-04-09,Bicicleta Urbana,Deportes,Sur,Online,1,549.54,256.55,549.54,256.55,292.99,0.5332,2025-04,549.54
2024-03-08,Té Orgánico,Alimentos,Centro,Distribuidor,3,89.07,53.46,267.21,160.38,106.83,0.3998,2024-03,89.07
2025-05-08,Snack Saludable,Alimentos,Centro,Retail,1,55.91,27.0,55.91,27.0,28.91,0.5171,2025-05,55.91
2025-03-20,Jeans Fit,Moda,Este,Distribuidor,1,335.42,257.85,335.42,257.85,77.57,0.2313,2025-03,335.42
2024-06-22,Bolso Classic,Moda,Centro,Distribuidor,3,166.32,104.67,498.96,314.01,184.95,0.3707,2024-06,166.32
2025-06-23,Smartwatch Z,Electrónica,Norte,Online,2,504.44,384.39,1008.88,768.78,240.1,0.238,2025-06,504.44
2024-09-18,Cafetera Barista,Hogar,Norte,Online,1,128.83,70.63,128.83,70.63,58.2,0.4518,2024-09,128.83
2024-02-18,Purificador A2,Hogar,Centro,Online,3,160.47,94.51,481.41,283.53,197.88,0.411,2024-02,160.47
2025-06-12,Aspiradora Plus,Hogar,Oeste,Retail,2,246.42,134.58,492.84,269.16,223.68,0.4539,2025-06,246.42
2024-01-01,Té Orgánico,Alimentos,Este,Online,4,24.25,10.93,97.0,43.72,53.28,0.5493,2024-01,24.25
2025-03-06,Cafetera Barista,Hogar,Este,Distribuidor,2,386.05,230.33,772.1,460.66,311.44,0.4034,2025-03,386.05
2024-03-24,Chaqueta Premium,Moda,Sur,Retail,4,267.45,133.35,1069.8,533.4,536.4,0.5014,2024-03,267.45
2025-01-11,Snack Saludable,Alimentos,Oeste,Online,5,50.05,29.52,250.25,147.6,102.65,0.4102,2025-01,50.05
2024-12-22,Snack Saludable,Alimentos,Sur,Retail,4,60.44,43.89,241.76,175.56,66.2,0.2738,2024-12,60.44
2024-07-06,Aspiradora Plus,Hogar,Norte,Online,1,240.74,109.37,240.74,109.37,131.37,0.5457,2024-07,240.74
2024-04-27,Smart Band,Deportes,Centro,Retail,1,468.23,267.39,468.23,267.39,200.84,0.4289,2024-04,468.23
2024-05-27,Chaqueta Premium,Moda,Oeste,Distribuidor,2,22.21,16.58,44.42,33.16,11.26,0.2535,2024-05,22.21
2025-01-26,Colchoneta Yoga,Deportes,Este,Distribuidor,1,1186.0,545.13,1186.0,545.13,640.87,0.5404,2025-01,1186.0
2025-03-18,Té Orgánico,Alimentos,Oeste,Online,2,83.68,51.94,167.36,103.88,63.48,0.3793,2025-03,83.68
2025-04-29,Pack Proteico,Alimentos,Oeste,Distribuidor,2,42.75,28.32,85.5,56.64,28.86,0.3375,2025-04,42.75
2025-05-14,Smart Band,Deportes,Este,Online,1,935.04,695.19,935.04,695.19,239.85,0.2565,2025-05,935.04
2024-12-19,Laptop Pro,Electrónica,Centro,Distribuidor,4,537.14,359.44,2148.56,1437.76,710.8,0.3308,2024-12,537.14
2024-05-18,Tablet Air,Electrónica,Centro,Online,3,422.55,295.28,1267.65,885.84,381.81,0.3012,2024-05,422.55
2024-03-04,Licuadora Pro,Hogar,Centro,Distribuidor,2,383.53,263.97,767.06,527.94,239.12,0.3117,2024-03,383.53
2025-06-07,Bolso Classic,Moda,Sur,Distribuidor,2,50.91,32.22,101.82,64.44,37.38,0.3671,2025-06,50.91
2024-08-03,Jeans Fit,Moda,Norte,Retail,3,139.55,91.68,418.65,275.04,143.61,0.343,2024-08,139.55
2024-12-30,Colchoneta Yoga,Deportes,Este,Retail,1,99.58,53.74,99.58,53.74,45.84,0.4603,2024-12,99.58
2024-01-13,Laptop Pro,Electrónica,Este,Retail,1,1462.99,1104.87,1462.99,1104.87,358.12,0.2448,2024-01,1462.99
2024-11-15,Bolso Classic,Moda,Oeste,Distribuidor,1,106.39,73.08,106.39,73.08,33.31,0.3131,2024-11,106.39
2024-04-22,Auriculares Max,Electrónica,Norte,Retail,1,316.76,143.17,316.76,143.17,173.59,0.548,2024-04,316.76
2024-07-06,Mancuernas Set,Deportes,Norte,Retail,1,1019.73,604.33,1019.73,604.33,415.4,0.4074,2024-07,1019.73
2025-02-17,Pack Proteico,Alimentos,Centro,Retail,1,54.05,26.23,54.05,26.23,27.82,0.5147,2025-02,54.05
2024-12-23,Chaqueta Premium,Moda,Sur,Distribuidor,1,282.19,166.78,282.19,166.78,115.41,0.409,2024-12,282.19
2024-04-20,Smart Band,Deportes,Oeste,Distribuidor,1,499.53,326.76,499.53,326.76,172.77,0.3459,2024-04,499.53
2024-11-16,Chaqueta Premium,Moda,Sur,Retail,2,86.29,52.54,172.58,105.08,67.5,0.3911,2024-11,86.29
2025-04-28,Snack Saludable,Alimentos,Este,Retail,4,65.69,47.39,262.76,189.56,73.2,0.2786,2025-04,65.69
2025-04-10,Chaqueta Premium,Moda,Norte,Distribuidor,1,291.85,141.83,291.85,141.83,150.02,0.514,2025-04,291.85
2024-08-28,Snack Saludable,Alimentos,Sur,Retail,1,10.33,5.54,10.33,5.54,4.79,0.4637,2024-08,10.33
2024-06-05,Pack Proteico,Alimentos,Centro,Retail,4,78.66,61.17,314.64,244.68,69.96,0.2223,2024-06,78.66
2025-02-24,Laptop Pro,Electrónica,Norte,Retail,1,350.83,189.09,350.83,189.09,161.74,0.461,2025-02,350.83
2024-08-22,Laptop Pro,Electrónica,Oeste,Distribuidor,1,1066.3,771.62,1066.3,771.62,294.68,0.2764,2024-08,1066.3
2024-10-19,Smart Band,Deportes,Este,Retail,1,1149.46,665.59,1149.46,665.59,483.87,0.421,2024-10,1149.46
2024-08-23,Jeans Fit,Moda,Sur,Retail,4,202.18,147.33,808.72,589.32,219.4,0.2713,2024-08,202.18
2024-06-21,Snack Saludable,Alimentos,Oeste,Online,1,64.27,39.45,64.27,39.45,24.82,0.3862,2024-06,64.27
2024-03-05,Cocoa Premium,Alimentos,Sur,Online,2,14.48,8.44,28.96,16.88,12.08,0.4171,2024-03,14.48
2025-02-01,Colchoneta Yoga,Deportes,Este,Distribuidor,1,503.02,308.07,503.02,308.07,194.95,0.3876,2025-02,503.02
2025-01-12,Bicicleta Urbana,Deportes,Este,Distribuidor,2,394.88,180.04,789.76,360.08,429.68,0.5441,2025-01,394.88
2024-06-23,Smart Band,Deportes,Centro,Distribuidor,3,340.73,153.49,1022.19,460.47,561.72,0.5495,2024-06,340.73
2025-01-07,Zapatillas Urban,Moda,Oeste,Distribuidor,3,27.79,15.45,83.37,46.35,37.02,0.444,2025-01,27.79
2024-07-13,Bolso Classic,Moda,Este,Distribuidor,3,176.22,112.03,528.66,336.09,192.57,0.3643,2024-07,176.22
2025-03-09,Té Orgánico,Alimentos,Oeste,Retail,4,66.68,52.92,266.72,211.68,55.04,0.2064,2025-03,66.68
2025-03-31,Purificador A2,Hogar,Centro,Retail,2,269.61,205.32,539.22,410.64,128.58,0.2385,2025-03,269.61
2025-05-03,Licuadora Pro,Hogar,Norte,Retail,1,432.65,257.63,432.65,257.63,175.02,0.4045,2025-05,432.65
2025-02-25,Jeans Fit,Moda,Oeste,Distribuidor,2,244.27,156.65,488.54,313.3,175.24,0.3587,2025-02,244.27
2024-08-10,Licuadora Pro,Hogar,Norte,Online,5,149.5,117.06,747.5,585.3,162.2,0.217,2024-08,149.5
2024-03-30,Cocoa Premium,Alimentos,Este,Online,1,19.97,14.78,19.97,14.78,5.19,0.2599,2024-03,19.97
2024-05-04,Chaqueta Premium,Moda,Centro,Retail,1,342.51,240.24,342.51,240.24,102.27,0.2986,2024-05,342.51
2025-05-09,Laptop Pro,Electrónica,Oeste,Distribuidor,4,501.65,322.66,2006.6,1290.64,715.96,0.3568,2025-05,501.65
2024-09-11,Aspiradora Plus,Hogar,Oeste,Retail,1,179.92,107.96,179.92,107.96,71.96,0.4,2024-09,179.92
2024-12-14,Smart Band,Deportes,Oeste,Distribuidor,2,160.22,92.94,320.44,185.88,134.56,0.4199,2024-12,160.22
2025-02-07,Tablet Air,Electrónica,Centro,Retail,2,1180.54,679.4,2361.08,1358.8,1002.28,0.4245,2025-02,1180.54
2024-11-19,Colchoneta Yoga,Deportes,Centro,Online,4,1003.68,603.19,4014.72,2412.76,1601.96,0.399,2024-11,1003.68
2024-09-12,Pack Proteico,Alimentos,Sur,Distribuidor,4,29.01,20.98,116.04,83.92,32.12,0.2768,2024-09,29.01
2024-03-24,Cinta Correr,Deportes,Norte,Retail,2,721.62,342.16,1443.24,684.32,758.92,0.5258,2024-03,721.62
2024-09-27,Smartphone X,Electrónica,Oeste,Online,4,1343.35,625.85,5373.4,2503.4,2870.0,0.5341,2024-09,1343.35
2024-10-05,Bicicleta Urbana,Deportes,Norte,Retail,1,669.64,386.22,669.64,386.22,283.42,0.4232,2024-10,669.64
2025-01-25,Tablet Air,Electrónica,Este,Retail,1,464.65,328.09,464.65,328.09,136.56,0.2939,2025-01,464.65
2025-02-23,Zapatillas Urban,Moda,Sur,Distribuidor,2,119.97,69.56,239.94,139.12,100.82,0.4202,2025-02,119.97
2025-01-13,Camisa Oxford,Moda,Sur,Online,1,271.62,193.89,271.62,193.89,77.73,0.2862,2025-01,271.62
2024-02-01,Aspiradora Plus,Hogar,Centro,Retail,2,481.54,337.1,963.08,674.2,288.88,0.3,2024-02,481.54
2024-04-11,Snack Saludable,Alimentos,Oeste,Distribuidor,1,43.15,20.9,43.15,20.9,22.25,0.5156,2024-04,43.15
2024-07-16,Purificador A2,Hogar,Oeste,Distribuidor,2,435.08,246.89,870.16,493.78,376.38,0.4325,2024-07,435.08
2024-11-03,Colchoneta Yoga,Deportes,Este,Distribuidor,2,924.72,541.45,1849.44,1082.9,766.54,0.4145,2024-11,924.72
2025-03-27,Auriculares Max,Electrónica,Este,Distribuidor,2,699.66,487.46,1399.32,974.92,424.4,0.3033,2025-03,699.66
2024-06-16,Snack Saludable,Alimentos,Norte,Retail,3,20.24,15.24,60.72,45.72,15.0,0.247,2024-06,20.24
2024-04-04,Smart Band,Deportes,Este,Distribuidor,2,1049.55,778.23,2099.1,1556.46,542.64,0.2585,2024-04,1049.55
2024-06-27,Bolso Classic,Moda,Oeste,Retail,1,201.12,134.24,201.12,134.24,66.88,0.3325,2024-06,201.12
2024-04-06,Licuadora Pro,Hogar,Oeste,Online,1,534.11,367.01,534.11,367.01,167.1,0.3129,2024-04,534.11
2025-03-25,Licuadora Pro,Hogar,Centro,Retail,1,265.98,192.4,265.98,192.4,73.58,0.2766,2025-03,265.98
2024-05-07,Café Gourmet,Alimentos,Este,Online,1,39.64,20.33,39.64,20.33,19.31,0.4871,2024-05,39.64
2025-06-01,Bolso Classic,Moda,Norte,Distribuidor,1,82.64,39.33,82.64,39.33,43.31,0.5241,2025-06,82.64
2025-01-21,Smartwatch Z,Electrónica,Oeste,Retail,2,466.93,222.47,933.86,444.94,488.92,0.5235,2025-01,466.93
2024-08-17,Horno Smart,Hogar,Este,Online,3,277.78,168.82,833.34,506.46,326.88,0.3923,2024-08,277.78
2024-12-17,Horno Smart,Hogar,Este,Distribuidor,1,228.97,178.75,228.97,178.75,50.22,0.2193,2024-12,228.97
2024-09-04,Aspiradora Plus,Hogar,Norte,Retail,2,438.62,344.38,877.24,688.76,188.48,0.2149,2024-09,438.62
2025-02-23,Chaqueta Premium,Moda,Centro,Retail,2,90.84,69.18,181.68,138.36,43.32,0.2384,2025-02,90.84
2024-12-06,Aspiradora Plus,Hogar,Este,Retail,1,294.37,195.65,294.37,195.65,98.72,0.3354,2024-12,294.37
2025-01-11,Zapatillas Urban,Moda,Sur,Online,1,212.24,97.7,212.24,97.7,114.54,0.5397,2025-01,212.24
2024-12-31,Café Gourmet,Alimentos,Centro,Distribuidor,2,63.92,47.52,127.84,95.04,32.8,0.2566,2024-12,63.92
2024-10-01,Cinta Correr,Deportes,Este,Retail,2,950.52,684.15,1901.04,1368.3,532.74,0.2802,2024-10,950.52
2024-03-13,Mancuernas Set,Deportes,Norte,Retail,1,420.32,304.98,420.32,304.98,115.34,0.2744,2024-03,420.32
2025-03-20,Laptop Pro,Electrónica,Sur,Distribuidor,1,1335.84,797.21,1335.84,797.21,538.63,0.4032,2025-03,1335.84
2024-03-03,Camisa Oxford,Moda,Este,Online,1,119.35,92.44,119.35,92.44,26.91,0.2255,2024-03,119.35
2024-07-25,Chaqueta Premium,Moda,Este,Distribuidor,1,154.9,97.7,154.9,97.7,57.2,0.3693,2024-07,154.9
2024-01-21,Auriculares Max,Electrónica,Este,Distribuidor,1,1170.81,905.73,1170.81,905.73,265.08,0.2264,2024-01,1170.81
2024-10-09,Smart Band,Deportes,Oeste,Distribuidor,4,447.56,256.92,1790.24,1027.68,762.56,0.426,2024-10,447.56
2024-12-27,Bicicleta Urbana,Deportes,Sur,Retail,3,382.63,218.36,1147.89,655.08,492.81,0.4293,2024-12,382.63
2025-02-17,Smartwatch Z,Electrónica,Centro,Retail,2,770.97,391.54,1541.94,783.08,758.86,0.4921,2025-02,770.97
2025-03-25,Snack Saludable,Alimentos,Norte,Distribuidor,3,34.34,23.08,103.02,69.24,33.78,0.3279,2025-03,34.34
2024-04-24,Bolso Classic,Moda,Oeste,Online,1,100.97,79.36,100.97,79.36,21.61,0.214,2024-04,100.97
2024-12-28,Aspiradora Plus,Hogar,Norte,Retail,1,284.52,169.06,284.52,169.06,115.46,0.4058,2024-12,284.52
2024-04-02,Chaqueta Premium,Moda,Norte,Online,1,58.68,34.45,58.68,34.45,24.23,0.4129,2024-04,58.68
2024-10-31,Snack Saludable,Alimentos,Oeste,Retail,4,56.96,39.88,227.84,159.52,68.32,0.2999,2024-10,56.96
2024-05-23,Smart Band,Deportes,Oeste,Distribuidor,3,656.72,399.25,1970.16,1197.75,772.41,0.3921,2024-05,656.72
2024-12-04,Licuadora Pro,Hogar,Norte,Retail,1,278.47,145.58,278.47,145.58,132.89,0.4772,2024-12,278.47
2025-06-17,Té Orgánico,Alimentos,Este,Online,4,46.24,21.5,184.96,86.0,98.96,0.535,2025-06,46.24
2024-11-18,Cinta Correr,Deportes,Oeste,Retail,4,465.86,317.53,1863.44,1270.12,593.32,0.3184,2024-11,465.86
2024-12-13,Cafetera Barista,Hogar,Norte,Distribuidor,2,111.5,76.61,223.0,153.22,69.78,0.3129,2024-12,111.5
2025-05-14,Smart Band,Deportes,Este,Online,2,680.36,486.83,1360.72,973.66,387.06,0.2845,2025-05,680.36
2025-05-04,Bolso Classic,Moda,Sur,Online,1,176.39,94.28,176.39,94.28,82.11,0.4655,2025-05,176.39
2025-01-20,Chaqueta Premium,Moda,Sur,Distribuidor,4,82.01,44.71,328.04,178.84,149.2,0.4548,2025-01,82.01
2025-05-19,Pack Proteico,Alimentos,Norte,Retail,1,27.91,14.7,27.91,14.7,13.21,0.4733,2025-05,27.91
2025-03-12,Purificador A2,Hogar,Centro,Online,2,480.13,259.68,960.26,519.36,440.9,0.4591,2025-03,480.13
2024-03-10,Smartwatch Z,Electrónica,Sur,Distribuidor,2,739.81,466.06,1479.62,932.12,547.5,0.37,2024-03,739.81
2025-03-30,Purificador A2,Hogar,Este,Online,1,505.72,404.38,505.72,404.38,101.34,0.2004,2025-03,505.72
2024-10-25,Pack Proteico,Alimentos,Este,Online,2,40.14,30.59,80.28,61.18,19.1,0.2379,2024-10,40.14
2025-05-13,Horno Smart,Hogar,Este,Online,1,60.66,42.29,60.66,42.29,18.37,0.3028,2025-05,60.66
2024-12-21,Smartphone X,Electrónica,Sur,Online,7,250.62,194.2,1754.34,1359.4,394.94,0.2251,2024-12,250.62
2025-06-23,Cinta Correr,Deportes,Centro,Retail,3,1194.89,727.89,3584.67,2183.67,1401.0,0.3908,2025-06,1194.89
2024-06-03,Laptop Pro,Electrónica,Este,Online,3,1080.79,726.92,3242.37,2180.76,1061.61,0.3274,2024-06,1080.79
2024-09-16,Licuadora Pro,Hogar,Centro,Online,1,161.74,74.2,161.74,74.2,87.54,0.5412,2024-09,161.74
2024-02-28,Auriculares Max,Electrónica,Oeste,Retail,2,1109.53,721.65,2219.06,1443.3,775.76,0.3496,2024-02,1109.53
2025-03-13,Cocoa Premium,Alimentos,Norte,Retail,1,7.7,5.1,7.7,5.1,2.6,0.3377,2025-03,7.7
2025-03-14,Snack Saludable,Alimentos,Centro,Online,2,76.3,60.97,152.6,121.94,30.66,0.2009,2025-03,76.3
2024-07-30,Café Gourmet,Alimentos,Oeste,Distribuidor,1,84.97,48.57,84.97,48.57,36.4,0.4284,2024-07,84.97
2024-11-04,Smartphone X,Electrónica,Oeste,Retail,1,1467.95,778.42,1467.95,778.42,689.53,0.4697,2024-11,1467.95
2024-10-02,Chaqueta Premium,Moda,Oeste,Distribuidor,2,164.69,74.61,329.38,149.22,180.16,0.547,2024-10,164.69
2024-12-25,Chaqueta Premium,Moda,Norte,Retail,1,26.77,21.19,26.77,21.19,5.58,0.2084,2024-12,26.77
2024-03-26,Snack Saludable,Alimentos,Norte,Online,1,26.66,18.59,26.66,18.59,8.07,0.3027,2024-03,26.66
2024-10-28,Smart Band,Deportes,Centro,Distribuidor,2,709.42,339.67,1418.84,679.34,739.5,0.5212,2024-10,709.42
2024-09-03,Colchoneta Yoga,Deportes,Centro,Distribuidor,1,866.77,556.06,866.77,556.06,310.71,0.3585,2024-09,866.77
2025-02-02,Colchoneta Yoga,Deportes,Centro,Distribuidor,1,177.84,112.57,177.84,112.57,65.27,0.367,2025-02,177.84
2024-07-19,Chaqueta Premium,Moda,Norte,Distribuidor,1,139.26,84.79,139.26,84.79,54.47,0.3911,2024-07,139.26
2024-12-10,Snack Saludable,Alimentos,Oeste,Retail,6,48.36,23.99,290.16,143.94,146.22,0.5039,2024-12,48.36
2024-04-29,Licuadora Pro,Hogar,Este,Retail,4,210.47,122.3,841.88,489.2,352.68,0.4189,2024-04,210.47
2025-01-21,Jeans Fit,Moda,Norte,Retail,1,209.16,112.62,209.16,112.62,96.54,0.4616,2025-01,209.16
2025-05-01,Bolso Classic,Moda,Este,Retail,1,218.09,118.4,218.09,118.4,99.69,0.4571,2025-05,218.09
2024-09-29,Licuadora Pro,Hogar,Norte,Online,3,178.62,124.3,535.86,372.9,162.96,0.3041,2024-09,178.62
2024-01-02,Smartphone X,Electrónica,Oeste,Online,4,1129.12,597.71,4516.48,2390.84,2125.64,0.4706,2024-01,1129.12
2024-05-22,Cinta Correr,Deportes,Centro,Online,3,616.49,374.31,1849.47,1122.93,726.54,0.3928,2024-05,616.49
2024-09-21,Cocoa Premium,Alimentos,Centro,Retail,3,21.08,9.9,63.24,29.7,33.54,0.5304,2024-09,21.08
2024-09-29,Auriculares Max,Electrónica,Este,Distribuidor,1,474.02,337.64,474.02,337.64,136.38,0.2877,2024-09,474.02
2025-05-13,Chaqueta Premium,Moda,Este,Distribuidor,4,133.88,92.04,535.52,368.16,167.36,0.3125,2025-05,133.88
2024-01-28,Mancuernas Set,Deportes,Norte,Distribuidor,2,1065.28,746.35,2130.56,1492.7,637.86,0.2994,2024-01,1065.28
2024-04-14,Snack Saludable,Alimentos,Sur,Distribuidor,2,17.09,13.62,34.18,27.24,6.94,0.203,2024-04,17.09
2025-03-22,Zapatillas Urban,Moda,Norte,Retail,2,85.5,48.69,171.0,97.38,73.62,0.4305,2025-03,85.5
2025-06-20,Café Gourmet,Alimentos,Norte,Retail,2,81.91,45.3,163.82,90.6,73.22,0.447,2025-06,81.91
2024-07-13,Snack Saludable,Alimentos,Oeste,Distribuidor,3,61.4,47.17,184.2,141.51,42.69,0.2318,2024-07,61.4
2024-03-27,Cocoa Premium,Alimentos,Centro,Online,3,84.92,41.69,254.76,125.07,129.69,0.5091,2024-03,84.92
2024-05-22,Café Gourmet,Alimentos,Norte,Online,2,54.61,24.86,109.22,49.72,59.5,0.5448,2024-05,54.61
2024-03-31,Mancuernas Set,Deportes,Este,Retail,1,692.93,314.44,692.93,314.44,378.49,0.5462,2024-03,692.93
2025-05-17,Laptop Pro,Electrónica,Sur,Distribuidor,1,530.12,347.11,530.12,347.11,183.01,0.3452,2025-05,530.12
2024-07-15,Chaqueta Premium,Moda,Sur,Distribuidor,1,30.71,15.67,30.71,15.67,15.04,0.4897,2024-07,30.71
2025-03-20,Smartphone X,Electrónica,Centro,Online,1,520.12,239.01,520.12,239.01,281.11,0.5405,2025-03,520.12
2025-03-14,Jeans Fit,Moda,Oeste,Retail,2,65.5,50.01,131.0,100.02,30.98,0.2365,2025-03,65.5
2024-07-26,Cafetera Barista,Hogar,Este,Distribuidor,3,495.09,288.81,1485.27,866.43,618.84,0.4167,2024-07,495.09
2025-03-20,Smart Band,Deportes,Centro,Online,1,897.14,427.76,897.14,427.76,469.38,0.5232,2025-03,897.14
2025-02-10,Laptop Pro,Electrónica,Sur,Distribuidor,4,891.04,531.22,3564.16,2124.88,1439.28,0.4038,2025-02,891.04
2025-02-02,Smartphone X,Electrónica,Este,Retail,4,996.63,578.75,3986.52,2315.0,1671.52,0.4193,2025-02,996.63
2024-12-28,Jeans Fit,Moda,Centro,Retail,1,195.45,126.01,195.45,126.01,69.44,0.3553,2024-12,195.45
2024-07-08,Bolso Classic,Moda,Sur,Distribuidor,2,254.34,142.32,508.68,284.64,224.04,0.4404,2024-07,254.34
2025-05-18,Tablet Air,Electrónica,Oeste,Online,1,763.8,450.17,763.8,450.17,313.63,0.4106,2025-05,763.8
2024-06-19,Smart Band,Deportes,Oeste,Distribuidor,1,39.43,28.34,39.43,28.34,11.09,0.2813,2024-06,39.43
2024-01-06,Bicicleta Urbana,Deportes,Sur,Retail,2,596.3,325.1,1192.6,650.2,542.4,0.4548,2024-01,596.3
2025-02-04,Pack Proteico,Alimentos,Norte,Online,2,77.86,51.91,155.72,103.82,51.9,0.3333,2025-02,77.86
2025-05-29,Cinta Correr,Deportes,Sur,Retail,1,567.79,431.8,567.79,431.8,135.99,0.2395,2025-05,567.79
2024-03-09,Mancuernas Set,Deportes,Norte,Online,3,518.12,251.33,1554.36,753.99,800.37,0.5149,2024-03,518.12
2024-01-25,Jeans Fit,Moda,Sur,Online,2,97.16,73.25,194.32,146.5,47.82,0.2461,2024-01,97.16
2024-04-30,Camisa Oxford,Moda,Sur,Distribuidor,1,209.4,136.98,209.4,136.98,72.42,0.3458,2024-04,209.4
2024-09-18,Café Gourmet,Alimentos,Norte,Retail,1,35.95,16.96,35.95,16.96,18.99,0.5282,2024-09,35.95
2024-10-09,Auriculares Max,Electrónica,Norte,Retail,1,935.89,555.61,935.89,555.61,380.28,0.4063,2024-10,935.89
2024-01-17,Tablet Air,Electrónica,Centro,Retail,1,488.32,326.81,488.32,326.81,161.51,0.3307,2024-01,488.32
2025-02-03,Té Orgánico,Alimentos,Oeste,Retail,3,66.84,34.96,200.52,104.88,95.64,0.477,2025-02,66.84
2024-06-13,Auriculares Max,Electrónica,Norte,Retail,2,1188.21,549.11,2376.42,1098.22,1278.2,0.5379,2024-06,1188.21
2024-02-14,Horno Smart,Hogar,Oeste,Distribuidor,1,493.54,243.19,493.54,243.19,250.35,0.5073,2024-02,493.54
2024-04-25,Bicicleta Urbana,Deportes,Oeste,Online,1,817.52,559.96,817.52,559.96,257.56,0.3151,2024-04,817.52
2024-10-26,Licuadora Pro,Hogar,Centro,Retail,4,595.99,365.75,2383.96,1463.0,920.96,0.3863,2024-10,595.99
2024-07-05,Pack Proteico,Alimentos,Oeste,Retail,2,77.3,57.06,154.6,114.12,40.48,0.2618,2024-07,77.3
2024-12-06,Cinta Correr,Deportes,Este,Online,2,938.13,706.36,1876.26,1412.72,463.54,0.2471,2024-12,938.13
2024-04-17,Smartwatch Z,Electrónica,Norte,Distribuidor,1,279.31,217.97,279.31,217.97,61.34,0.2196,2024-04,279.31
2024-11-11,Snack Saludable,Alimentos,Este,Retail,3,44.45,30.12,133.35,90.36,42.99,0.3224,2024-11,44.45
2024-08-24,Purificador A2,Hogar,Norte,Online,3,518.7,248.23,1556.1,744.69,811.41,0.5214,2024-08,518.7
2024-02-08,Cinta Correr,Deportes,Sur,Distribuidor,2,671.33,511.31,1342.66,1022.62,320.04,0.2384,2024-02,671.33
2024-06-04,Aspiradora Plus,Hogar,Sur,Distribuidor,1,73.33,53.54,73.33,53.54,19.79,0.2699,2024-06,73.33
2024-11-09,Jeans Fit,Moda,Centro,Distribuidor,6,116.81,63.68,700.86,382.08,318.78,0.4548,2024-11,116.81
2025-03-27,Camisa Oxford,Moda,Centro,Retail,2,34.02,16.81,68.04,33.62,34.42,0.5059,2025-03,34.02
2025-06-10,Cinta Correr,Deportes,Oeste,Online,3,1104.53,772.34,3313.59,2317.02,996.57,0.3008,2025-06,1104.53
2025-04-20,Jeans Fit,Moda,Este,Retail,2,300.88,193.2,601.76,386.4,215.36,0.3579,2025-04,300.88
2025-05-22,Pack Proteico,Alimentos,Este,Distribuidor,3,11.89,5.62,35.67,16.86,18.81,0.5273,2025-05,11.89
2025-06-15,Tablet Air,Electrónica,Oeste,Retail,3,957.53,642.83,2872.59,1928.49,944.1,0.3287,2025-06,957.53
2025-04-19,Smartphone X,Electrónica,Este,Retail,1,355.43,257.02,355.43,257.02,98.41,0.2769,2025-04,355.43
2024-07-06,Smartphone X,Electrónica,Centro,Distribuidor,1,1197.75,758.47,1197.75,758.47,439.28,0.3668,2024-07,1197.75
2024-01-26,Té Orgánico,Alimentos,Oeste,Distribuidor,2,75.76,35.37,151.52,70.74,80.78,0.5331,2024-01,75.76
2024-02-11,Pack Proteico,Alimentos,Oeste,Distribuidor,4,26.45,18.66,105.8,74.64,31.16,0.2945,2024-02,26.45
2025-01-10,Cafetera Barista,Hogar,Centro,Retail,3,550.18,425.53,1650.54,1276.59,373.95,0.2266,2025-01,550.18
2024-09-25,Snack Saludable,Alimentos,Norte,Retail,3,38.65,20.79,115.95,62.37,53.58,0.4621,2024-09,38.65
2025-05-12,Tablet Air,Electrónica,Norte,Distribuidor,1,959.91,653.06,959.91,653.06,306.85,0.3197,2025-05,959.91
2024-09-29,Aspiradora Plus,Hogar,Sur,Distribuidor,1,121.64,80.88,121.64,80.88,40.76,0.3351,2024-09,121.64
2024-06-29,Jeans Fit,Moda,Centro,Distribuidor,2,288.53,178.05,577.06,356.1,220.96,0.3829,2024-06,288.53
2025-01-25,Snack Saludable,Alimentos,Este,Retail,1,18.82,12.55,18.82,12.55,6.27,0.3332,2025-01,18.82
2025-05-16,Colchoneta Yoga,Deportes,Oeste,Retail,3,726.42,470.75,2179.26,1412.25,767.01,0.352,2025-05,726.42
2025-01-11,Pack Proteico,Alimentos,Este,Online,1,37.61,26.86,37.61,26.86,10.75,0.2858,2025-01,37.61
2024-02-08,Bicicleta Urbana,Deportes,Centro,Distribuidor,2,398.56,274.0,797.12,548.0,249.12,0.3125,2024-02,398.56
2025-01-17,Bolso Classic,Moda,Este,Distribuidor,2,258.28,200.83,516.56,401.66,114.9,0.2224,2025-01,258.28
2024-02-02,Snack Saludable,Alimentos,Este,Online,1,79.28,51.41,79.28,51.41,27.87,0.3515,2024-02,79.28
2024-04-26,Snack Saludable,Alimentos,Este,Retail,2,55.95,33.84,111.9,67.68,44.22,0.3952,2024-04,55.95
